transaction_id,investor_id,date,transaction_type,transaction_amount,state,age_group,city_tier,gender,monthly_sip_amount,transaction_count,year,year_month
TXN0006093,INV01347,2022-09-13,Lumpsum,148687.36,Rajasthan,35-44,T30,Female,10561.69,1,2022,2022-09
TXN0006094,INV01348,2024-11-05,Lumpsum,78326.64,Madhya Pradesh,45-54,B30,Male,9179.58,1,2024,2024-11
TXN0006095,INV01348,2024-03-14,Lumpsum,67390.56,Madhya Pradesh,45-54,B30,Male,9179.58,1,2024,2024-03
TXN0006096,INV01348,2022-04-15,SIP,9056.55,Madhya Pradesh,45-54,B30,Male,9179.58,1,2022,2022-04
TXN0006097,INV01348,2023-03-20,Lumpsum,69383.28,Madhya Pradesh,45-54,B30,Male,9179.58,1,2023,2023-03
TXN0006098,INV01349,2024-05-14,SIP,28297.26,Madhya Pradesh,25-34,T30,Male,27972.2,1,2024,2024-05
TXN0006099,INV01349,2024-09-09,Lumpsum,328531.13,Madhya Pradesh,25-34,T30,Male,27972.2,1,2024,2024-09
TXN0006100,INV01350,2022-03-06,SIP,5210.25,Madhya Pradesh,25-34,B30,Female,5131.81,1,2022,2022-03
TXN0006101,INV01350,2023-11-24,SIP,4622.54,Madhya Pradesh,25-34,B30,Female,5131.81,1,2023,2023-11
TXN0006102,INV01350,2022-02-25,SIP,5483.02,Madhya Pradesh,25-34,B30,Female,5131.81,1,2022,2022-02
TXN0006103,INV01350,2025-07-25,SIP,5462.73,Madhya Pradesh,25-34,B30,Female,5131.81,1,2025,2025-07
TXN0006104,INV01351,2025-09-19,SIP,2566.95,Gujarat,35-44,T30,Male,2233.87,1,2025,2025-09
TXN0006105,INV01351,2025-07-18,SIP,2269.35,Gujarat,35-44,T30,Male,2233.87,1,2025,2025-07
TXN0006106,INV01351,2025-09-10,SIP,2321.8,Gujarat,35-44,T30,Male,2233.87,1,2025,2025-09
TXN0006107,INV01351,2025-08-08,Lumpsum,30092.2,Gujarat,35-44,T30,Male,2233.87,1,2025,2025-08
TXN0006108,INV01351,2024-04-06,Redemption,16694.71,Gujarat,35-44,T30,Male,2233.87,1,2024,2024-04
TXN0006109,INV01352,2024-12-03,SIP,7743.95,Rajasthan,25-34,T30,Female,8254.91,1,2024,2024-12
TXN0006110,INV01352,2025-12-01,SIP,7611.46,Rajasthan,25-34,T30,Female,8254.91,1,2025,2025-12
TXN0006111,INV01353,2023-01-17,Lumpsum,40724.86,Kerala,18-24,T30,Male,6074.66,1,2023,2023-01
TXN0006112,INV01353,2024-05-11,Lumpsum,56166.74,Kerala,18-24,T30,Male,6074.66,1,2024,2024-05
TXN0006113,INV01353,2022-04-30,SIP,6374.73,Kerala,18-24,T30,Male,6074.66,1,2022,2022-04
TXN0006114,INV01353,2022-04-18,SIP,6961.65,Kerala,18-24,T30,Male,6074.66,1,2022,2022-04
TXN0006115,INV01353,2022-08-22,Lumpsum,60915.91,Kerala,18-24,T30,Male,6074.66,1,2022,2022-08
TXN0006116,INV01353,2022-06-20,Lumpsum,38161.66,Kerala,18-24,T30,Male,6074.66,1,2022,2022-06
TXN0006117,INV01353,2022-06-02,SIP,5535.46,Kerala,18-24,T30,Male,6074.66,1,2022,2022-06
TXN0006118,INV01354,2024-09-24,SIP,12523.85,Maharashtra,55+,B30,Female,11515.73,1,2024,2024-09
TXN0006119,INV01354,2022-11-27,Lumpsum,110890.6,Maharashtra,55+,B30,Female,11515.73,1,2022,2022-11
TXN0006120,INV01354,2023-07-13,SIP,11078.41,Maharashtra,55+,B30,Female,11515.73,1,2023,2023-07
TXN0006121,INV01354,2022-05-25,Redemption,56706.11,Maharashtra,55+,B30,Female,11515.73,1,2022,2022-05
TXN0006122,INV01354,2023-09-08,Redemption,45938.41,Maharashtra,55+,B30,Female,11515.73,1,2023,2023-09
TXN0006123,INV01354,2024-10-26,SIP,12200.22,Maharashtra,55+,B30,Female,11515.73,1,2024,2024-10
TXN0006124,INV01354,2022-12-12,SIP,11104.57,Maharashtra,55+,B30,Female,11515.73,1,2022,2022-12
TXN0006125,INV01355,2024-05-25,SIP,9129.92,West Bengal,35-44,T30,Female,7943.0,1,2024,2024-05
TXN0006126,INV01355,2023-11-07,SIP,7407.3,West Bengal,35-44,T30,Female,7943.0,1,2023,2023-11
TXN0006127,INV01355,2023-09-07,SIP,7392.67,West Bengal,35-44,T30,Female,7943.0,1,2023,2023-09
TXN0006128,INV01356,2022-01-21,SIP,12271.75,Tamil Nadu,25-34,T30,Male,13141.37,1,2022,2022-01
TXN0006129,INV01356,2024-09-06,SIP,14443.86,Tamil Nadu,25-34,T30,Male,13141.37,1,2024,2024-09
TXN0006130,INV01356,2023-05-30,SIP,13290.43,Tamil Nadu,25-34,T30,Male,13141.37,1,2023,2023-05
TXN0006131,INV01356,2025-12-07,SIP,13705.31,Tamil Nadu,25-34,T30,Male,13141.37,1,2025,2025-12
TXN0006132,INV01356,2025-03-16,SIP,14142.81,Tamil Nadu,25-34,T30,Male,13141.37,1,2025,2025-03
TXN0006133,INV01357,2024-12-04,SIP,12394.75,Karnataka,55+,B30,Male,13704.0,1,2024,2024-12
TXN0006134,INV01357,2025-06-24,SIP,15671.16,Karnataka,55+,B30,Male,13704.0,1,2025,2025-06
TXN0006135,INV01357,2025-12-24,SIP,15713.02,Karnataka,55+,B30,Male,13704.0,1,2025,2025-12
TXN0006136,INV01357,2022-03-19,Lumpsum,110616.14,Karnataka,55+,B30,Male,13704.0,1,2022,2022-03
TXN0006137,INV01358,2025-11-05,SIP,26119.18,Maharashtra,35-44,T30,Male,28657.07,1,2025,2025-11
TXN0006138,INV01358,2022-04-17,SIP,31876.47,Maharashtra,35-44,T30,Male,28657.07,1,2022,2022-04
TXN0006139,INV01358,2025-06-27,Lumpsum,320119.99,Maharashtra,35-44,T30,Male,28657.07,1,2025,2025-06
TXN0006140,INV01358,2023-02-16,Lumpsum,348796.0,Maharashtra,35-44,T30,Male,28657.07,1,2023,2023-02
TXN0006141,INV01358,2022-10-05,Lumpsum,350794.88,Maharashtra,35-44,T30,Male,28657.07,1,2022,2022-10
TXN0006142,INV01358,2022-06-01,SIP,26923.42,Maharashtra,35-44,T30,Male,28657.07,1,2022,2022-06
TXN0006143,INV01359,2022-11-06,SIP,8282.78,Tamil Nadu,35-44,T30,Male,8870.99,1,2022,2022-11
TXN0006144,INV01359,2024-08-11,Redemption,37241.13,Tamil Nadu,35-44,T30,Male,8870.99,1,2024,2024-08
TXN0006145,INV01359,2023-11-24,SIP,9044.43,Tamil Nadu,35-44,T30,Male,8870.99,1,2023,2023-11
TXN0006146,INV01359,2023-04-10,Redemption,19331.22,Tamil Nadu,35-44,T30,Male,8870.99,1,2023,2023-04
TXN0006147,INV01359,2022-11-26,SIP,8443.16,Tamil Nadu,35-44,T30,Male,8870.99,1,2022,2022-11
TXN0006148,INV01360,2022-10-16,Lumpsum,204325.05,Gujarat,35-44,T30,Male,17404.63,1,2022,2022-10
TXN0006149,INV01360,2022-06-13,Lumpsum,179521.99,Gujarat,35-44,T30,Male,17404.63,1,2022,2022-06
TXN0006150,INV01360,2022-03-04,SIP,18650.51,Gujarat,35-44,T30,Male,17404.63,1,2022,2022-03
TXN0006151,INV01361,2025-06-02,Redemption,81859.58,Kerala,45-54,B30,Female,11234.08,1,2025,2025-06
TXN0006152,INV01361,2022-10-09,Redemption,72167.54,Kerala,45-54,B30,Female,11234.08,1,2022,2022-10
TXN0006153,INV01362,2023-07-19,Lumpsum,92994.8,Telangana,55+,B30,Male,21259.56,1,2023,2023-07
TXN0006154,INV01362,2022-10-17,Redemption,100573.64,Telangana,55+,B30,Male,21259.56,1,2022,2022-10
TXN0006155,INV01362,2024-05-05,SIP,23389.41,Telangana,55+,B30,Male,21259.56,1,2024,2024-05
TXN0006156,INV01362,2023-08-11,SIP,20645.92,Telangana,55+,B30,Male,21259.56,1,2023,2023-08
TXN0006157,INV01362,2023-01-24,SIP,19373.51,Telangana,55+,B30,Male,21259.56,1,2023,2023-01
TXN0006158,INV01363,2022-02-01,Redemption,202862.78,Rajasthan,35-44,B30,Male,33094.09,1,2022,2022-02
TXN0006159,INV01363,2022-11-06,SIP,31780.35,Rajasthan,35-44,B30,Male,33094.09,1,2022,2022-11
TXN0006160,INV01363,2025-12-01,Lumpsum,357345.34,Rajasthan,35-44,B30,Male,33094.09,1,2025,2025-12
TXN0006161,INV01363,2024-05-16,SIP,32579.37,Rajasthan,35-44,B30,Male,33094.09,1,2024,2024-05
TXN0006162,INV01363,2025-02-14,Lumpsum,327021.57,Rajasthan,35-44,B30,Male,33094.09,1,2025,2025-02
TXN0006163,INV01363,2022-11-26,SIP,31162.39,Rajasthan,35-44,B30,Male,33094.09,1,2022,2022-11
TXN0006164,INV01364,2023-09-14,Lumpsum,164151.52,Uttar Pradesh,25-34,T30,Female,14902.2,1,2023,2023-09
TXN0006165,INV01364,2025-06-29,Redemption,42089.73,Uttar Pradesh,25-34,T30,Female,14902.2,1,2025,2025-06
TXN0006166,INV01364,2025-08-18,Lumpsum,138048.54,Uttar Pradesh,25-34,T30,Female,14902.2,1,2025,2025-08
TXN0006167,INV01364,2025-07-18,SIP,13438.89,Uttar Pradesh,25-34,T30,Female,14902.2,1,2025,2025-07
TXN0006168,INV01365,2022-08-03,SIP,3797.19,Tamil Nadu,25-34,B30,Female,3935.02,1,2022,2022-08
TXN0006169,INV01365,2024-12-19,Lumpsum,49123.16,Tamil Nadu,25-34,B30,Female,3935.02,1,2024,2024-12
TXN0006170,INV01365,2025-05-29,SIP,3622.69,Tamil Nadu,25-34,B30,Female,3935.02,1,2025,2025-05
TXN0006171,INV01365,2023-11-15,SIP,4416.3,Tamil Nadu,25-34,B30,Female,3935.02,1,2023,2023-11
TXN0006172,INV01366,2023-09-19,SIP,15076.21,West Bengal,25-34,B30,Male,13846.35,1,2023,2023-09
TXN0006173,INV01366,2023-01-19,Lumpsum,139928.03,West Bengal,25-34,B30,Male,13846.35,1,2023,2023-01
TXN0006174,INV01367,2025-09-08,Lumpsum,31124.74,Tamil Nadu,25-34,T30,Male,2780.71,1,2025,2025-09
TXN0006175,INV01367,2023-11-04,SIP,2763.22,Tamil Nadu,25-34,T30,Male,2780.71,1,2023,2023-11
TXN0006176,INV01367,2025-05-12,SIP,2614.39,Tamil Nadu,25-34,T30,Male,2780.71,1,2025,2025-05
TXN0006177,INV01367,2023-03-06,Lumpsum,28376.56,Tamil Nadu,25-34,T30,Male,2780.71,1,2023,2023-03
TXN0006178,INV01367,2022-10-19,Redemption,6675.38,Tamil Nadu,25-34,T30,Male,2780.71,1,2022,2022-10
TXN0006179,INV01367,2024-04-23,Lumpsum,33394.73,Tamil Nadu,25-34,T30,Male,2780.71,1,2024,2024-04
TXN0006180,INV01368,2025-11-12,SIP,21803.32,Telangana,35-44,B30,Male,21148.81,1,2025,2025-11
TXN0006181,INV01368,2022-08-07,Redemption,88870.13,Telangana,35-44,B30,Male,21148.81,1,2022,2022-08
TXN0006182,INV01368,2022-06-17,SIP,21011.13,Telangana,35-44,B30,Male,21148.81,1,2022,2022-06
TXN0006183,INV01368,2022-01-22,Lumpsum,162517.08,Telangana,35-44,B30,Male,21148.81,1,2022,2022-01
TXN0006184,INV01369,2022-12-04,SIP,10207.43,Uttar Pradesh,45-54,T30,Male,9971.26,1,2022,2022-12
TXN0006185,INV01369,2024-01-29,Lumpsum,108356.14,Uttar Pradesh,45-54,T30,Male,9971.26,1,2024,2024-01
TXN0006186,INV01369,2023-03-19,Lumpsum,110773.02,Uttar Pradesh,45-54,T30,Male,9971.26,1,2023,2023-03
TXN0006187,INV01369,2022-08-13,SIP,9522.75,Uttar Pradesh,45-54,T30,Male,9971.26,1,2022,2022-08
TXN0006188,INV01369,2023-03-05,Redemption,65068.04,Uttar Pradesh,45-54,T30,Male,9971.26,1,2023,2023-03
TXN0006189,INV01370,2025-05-29,Lumpsum,217280.05,West Bengal,25-34,B30,Female,15314.84,1,2025,2025-05
TXN0006190,INV01370,2024-07-02,SIP,14169.02,West Bengal,25-34,B30,Female,15314.84,1,2024,2024-07
TXN0006191,INV01370,2022-11-18,Lumpsum,206172.89,West Bengal,25-34,B30,Female,15314.84,1,2022,2022-11
TXN0006192,INV01370,2025-02-18,SIP,15611.23,West Bengal,25-34,B30,Female,15314.84,1,2025,2025-02
TXN0006193,INV01370,2022-12-10,SIP,16156.41,West Bengal,25-34,B30,Female,15314.84,1,2022,2022-12
TXN0006194,INV01371,2025-06-02,SIP,17240.11,Delhi,45-54,T30,Male,17370.17,1,2025,2025-06
TXN0006195,INV01371,2025-08-26,Redemption,127933.39,Delhi,45-54,T30,Male,17370.17,1,2025,2025-08
TXN0006196,INV01372,2025-06-21,SIP,10046.51,Karnataka,35-44,T30,Male,10796.92,1,2025,2025-06
TXN0006197,INV01372,2023-06-28,Lumpsum,157793.73,Karnataka,35-44,T30,Male,10796.92,1,2023,2023-06
TXN0006198,INV01373,2022-09-11,SIP,24346.01,Telangana,55+,B30,Male,22457.03,1,2022,2022-09
TXN0006199,INV01373,2023-08-15,SIP,23401.9,Telangana,55+,B30,Male,22457.03,1,2023,2023-08
TXN0006200,INV01374,2024-02-04,Redemption,10235.85,Kerala,18-24,T30,Female,4680.6,1,2024,2024-02
TXN0006201,INV01374,2025-10-20,SIP,4994.31,Kerala,18-24,T30,Female,4680.6,1,2025,2025-10
TXN0006202,INV01374,2023-10-11,SIP,5181.79,Kerala,18-24,T30,Female,4680.6,1,2023,2023-10
TXN0006203,INV01374,2022-03-16,SIP,5333.26,Kerala,18-24,T30,Female,4680.6,1,2022,2022-03
TXN0006204,INV01374,2024-03-02,SIP,4957.05,Kerala,18-24,T30,Female,4680.6,1,2024,2024-03
TXN0006205,INV01374,2023-09-26,Lumpsum,32045.3,Kerala,18-24,T30,Female,4680.6,1,2023,2023-09
TXN0006206,INV01375,2024-03-04,Lumpsum,28360.24,Gujarat,18-24,T30,Male,4232.36,1,2024,2024-03
TXN0006207,INV01375,2023-07-24,Redemption,33607.04,Gujarat,18-24,T30,Male,4232.36,1,2023,2023-07
TXN0006208,INV01375,2023-01-21,Redemption,14060.86,Gujarat,18-24,T30,Male,4232.36,1,2023,2023-01
TXN0006209,INV01375,2022-10-12,SIP,4638.77,Gujarat,18-24,T30,Male,4232.36,1,2022,2022-10
TXN0006210,INV01376,2024-07-30,Lumpsum,67753.34,Delhi,18-24,B30,Female,10719.11,1,2024,2024-07
TXN0006211,INV01376,2024-12-24,SIP,10398.25,Delhi,18-24,B30,Female,10719.11,1,2024,2024-12
TXN0006212,INV01376,2022-08-17,Lumpsum,112041.01,Delhi,18-24,B30,Female,10719.11,1,2022,2022-08
TXN0006213,INV01376,2023-02-09,Redemption,45225.28,Delhi,18-24,B30,Female,10719.11,1,2023,2023-02
TXN0006214,INV01376,2023-09-21,Lumpsum,62702.61,Delhi,18-24,B30,Female,10719.11,1,2023,2023-09
TXN0006215,INV01376,2022-05-04,SIP,11068.45,Delhi,18-24,B30,Female,10719.11,1,2022,2022-05
TXN0006216,INV01377,2025-05-02,SIP,2655.3,Punjab,25-34,B30,Female,2724.4,1,2025,2025-05
TXN0006217,INV01377,2024-09-05,SIP,3096.34,Punjab,25-34,B30,Female,2724.4,1,2024,2024-09
TXN0006218,INV01378,2024-05-06,SIP,6515.07,Gujarat,25-34,T30,Male,6431.55,1,2024,2024-05
TXN0006219,INV01378,2022-01-05,SIP,6730.2,Gujarat,25-34,T30,Male,6431.55,1,2022,2022-01
TXN0006220,INV01378,2023-11-25,SIP,6655.17,Gujarat,25-34,T30,Male,6431.55,1,2023,2023-11
TXN0006221,INV01378,2025-10-23,SIP,6457.21,Gujarat,25-34,T30,Male,6431.55,1,2025,2025-10
TXN0006222,INV01378,2022-01-07,SIP,6709.11,Gujarat,25-34,T30,Male,6431.55,1,2022,2022-01
TXN0006223,INV01378,2025-12-11,SIP,6296.0,Gujarat,25-34,T30,Male,6431.55,1,2025,2025-12
TXN0006224,INV01379,2022-03-23,SIP,8201.11,Telangana,45-54,T30,Female,7302.0,1,2022,2022-03
TXN0006225,INV01379,2025-01-18,Lumpsum,108980.12,Telangana,45-54,T30,Female,7302.0,1,2025,2025-01
TXN0006226,INV01379,2023-12-07,SIP,7573.87,Telangana,45-54,T30,Female,7302.0,1,2023,2023-12
TXN0006227,INV01379,2025-11-06,Lumpsum,102336.42,Telangana,45-54,T30,Female,7302.0,1,2025,2025-11
TXN0006228,INV01379,2024-03-03,Lumpsum,66396.47,Telangana,45-54,T30,Female,7302.0,1,2024,2024-03
TXN0006229,INV01379,2024-06-21,Redemption,44210.25,Telangana,45-54,T30,Female,7302.0,1,2024,2024-06
TXN0006230,INV01380,2023-02-24,Redemption,19630.0,Punjab,35-44,T30,Male,4628.91,1,2023,2023-02
TXN0006231,INV01380,2025-09-18,SIP,4618.76,Punjab,35-44,T30,Male,4628.91,1,2025,2025-09
TXN0006232,INV01380,2025-05-12,SIP,4866.55,Punjab,35-44,T30,Male,4628.91,1,2025,2025-05
TXN0006233,INV01381,2024-01-31,Redemption,49740.89,Punjab,45-54,T30,Female,7060.94,1,2024,2024-01
TXN0006234,INV01381,2025-04-09,SIP,8076.18,Punjab,45-54,T30,Female,7060.94,1,2025,2025-04
TXN0006235,INV01381,2022-01-05,SIP,8062.53,Punjab,45-54,T30,Female,7060.94,1,2022,2022-01
TXN0006236,INV01381,2025-09-03,SIP,7026.35,Punjab,45-54,T30,Female,7060.94,1,2025,2025-09
TXN0006237,INV01381,2023-10-21,SIP,7991.21,Punjab,45-54,T30,Female,7060.94,1,2023,2023-10
TXN0006238,INV01381,2024-10-27,Lumpsum,80180.13,Punjab,45-54,T30,Female,7060.94,1,2024,2024-10
TXN0006239,INV01382,2025-02-16,Redemption,22876.31,Maharashtra,35-44,T30,Female,6553.76,1,2025,2025-02
TXN0006240,INV01382,2024-11-09,SIP,6535.07,Maharashtra,35-44,T30,Female,6553.76,1,2024,2024-11
TXN0006241,INV01382,2024-12-25,SIP,6377.69,Maharashtra,35-44,T30,Female,6553.76,1,2024,2024-12
TXN0006242,INV01383,2022-03-28,Lumpsum,91742.63,Madhya Pradesh,55+,T30,Male,11419.56,1,2022,2022-03
TXN0006243,INV01383,2022-10-15,Redemption,42251.56,Madhya Pradesh,55+,T30,Male,11419.56,1,2022,2022-10
TXN0006244,INV01383,2025-07-21,SIP,12373.59,Madhya Pradesh,55+,T30,Male,11419.56,1,2025,2025-07
TXN0006245,INV01383,2024-11-15,Lumpsum,93933.74,Madhya Pradesh,55+,T30,Male,11419.56,1,2024,2024-11
TXN0006246,INV01383,2023-09-08,SIP,12413.59,Madhya Pradesh,55+,T30,Male,11419.56,1,2023,2023-09
TXN0006247,INV01384,2025-10-12,SIP,8001.04,Uttar Pradesh,35-44,T30,Female,7232.75,1,2025,2025-10
TXN0006248,INV01384,2025-01-22,SIP,7122.98,Uttar Pradesh,35-44,T30,Female,7232.75,1,2025,2025-01
TXN0006249,INV01384,2022-08-19,Lumpsum,103129.8,Uttar Pradesh,35-44,T30,Female,7232.75,1,2022,2022-08
TXN0006250,INV01384,2025-10-27,Redemption,28668.28,Uttar Pradesh,35-44,T30,Female,7232.75,1,2025,2025-10
TXN0006251,INV01385,2022-10-16,SIP,23395.95,Delhi,45-54,T30,Male,20933.12,1,2022,2022-10
TXN0006252,INV01385,2025-06-15,Lumpsum,94267.16,Delhi,45-54,T30,Male,20933.12,1,2025,2025-06
TXN0006253,INV01386,2025-05-17,Lumpsum,203471.97,Karnataka,35-44,B30,Male,23959.98,1,2025,2025-05
TXN0006254,INV01386,2024-02-01,SIP,24229.56,Karnataka,35-44,B30,Male,23959.98,1,2024,2024-02
TXN0006255,INV01386,2022-05-28,SIP,23268.22,Karnataka,35-44,B30,Male,23959.98,1,2022,2022-05
TXN0006256,INV01386,2025-04-25,SIP,22138.18,Karnataka,35-44,B30,Male,23959.98,1,2025,2025-04
TXN0006257,INV01386,2022-08-08,SIP,25467.14,Karnataka,35-44,B30,Male,23959.98,1,2022,2022-08
TXN0006258,INV01387,2025-07-10,SIP,10534.24,Telangana,35-44,T30,Male,9704.39,1,2025,2025-07
TXN0006259,INV01387,2022-12-06,SIP,10614.54,Telangana,35-44,T30,Male,9704.39,1,2022,2022-12
TXN0006260,INV01387,2022-03-27,SIP,8959.45,Telangana,35-44,T30,Male,9704.39,1,2022,2022-03
TXN0006261,INV01388,2024-03-07,SIP,1844.21,Kerala,25-34,T30,Female,1928.63,1,2024,2024-03
TXN0006262,INV01388,2023-09-04,Redemption,10555.43,Kerala,25-34,T30,Female,1928.63,1,2023,2023-09
TXN0006263,INV01389,2025-01-21,SIP,8451.96,Telangana,45-54,B30,Female,8011.6,1,2025,2025-01
TXN0006264,INV01389,2022-03-30,SIP,7449.55,Telangana,45-54,B30,Female,8011.6,1,2022,2022-03
TXN0006265,INV01390,2023-06-04,SIP,13942.75,Delhi,25-34,T30,Male,13615.55,1,2023,2023-06
TXN0006266,INV01390,2025-02-24,Lumpsum,172478.67,Delhi,25-34,T30,Male,13615.55,1,2025,2025-02
TXN0006267,INV01391,2025-06-28,SIP,10447.2,Punjab,25-34,T30,Male,11132.12,1,2025,2025-06
TXN0006268,INV01391,2022-04-22,Lumpsum,100258.28,Punjab,25-34,T30,Male,11132.12,1,2022,2022-04
TXN0006269,INV01391,2024-12-12,Lumpsum,92539.29,Punjab,25-34,T30,Male,11132.12,1,2024,2024-12
TXN0006270,INV01391,2023-09-21,Redemption,48598.55,Punjab,25-34,T30,Male,11132.12,1,2023,2023-09
TXN0006271,INV01391,2022-05-15,Lumpsum,130627.48,Punjab,25-34,T30,Male,11132.12,1,2022,2022-05
TXN0006272,INV01391,2025-07-23,Redemption,46650.53,Punjab,25-34,T30,Male,11132.12,1,2025,2025-07
TXN0006273,INV01392,2023-04-18,SIP,6436.17,Telangana,25-34,T30,Female,6950.25,1,2023,2023-04
TXN0006274,INV01392,2025-01-13,SIP,6722.49,Telangana,25-34,T30,Female,6950.25,1,2025,2025-01
TXN0006275,INV01392,2023-08-08,SIP,7387.73,Telangana,25-34,T30,Female,6950.25,1,2023,2023-08
TXN0006276,INV01392,2022-12-05,SIP,6707.06,Telangana,25-34,T30,Female,6950.25,1,2022,2022-12
TXN0006277,INV01392,2022-05-12,Lumpsum,32844.69,Telangana,25-34,T30,Female,6950.25,1,2022,2022-05
TXN0006278,INV01393,2025-06-30,SIP,4882.6,Punjab,45-54,T30,Male,4459.31,1,2025,2025-06
TXN0006279,INV01393,2022-10-12,SIP,4044.74,Punjab,45-54,T30,Male,4459.31,1,2022,2022-10
TXN0006280,INV01393,2025-02-28,SIP,5020.12,Punjab,45-54,T30,Male,4459.31,1,2025,2025-02
TXN0006281,INV01393,2023-07-27,SIP,4096.42,Punjab,45-54,T30,Male,4459.31,1,2023,2023-07
TXN0006282,INV01393,2024-07-21,SIP,4323.42,Punjab,45-54,T30,Male,4459.31,1,2024,2024-07
TXN0006283,INV01393,2025-11-07,SIP,4539.42,Punjab,45-54,T30,Male,4459.31,1,2025,2025-11
TXN0006284,INV01394,2025-06-22,SIP,17135.96,Kerala,35-44,B30,Female,17237.04,1,2025,2025-06
TXN0006285,INV01394,2025-05-12,SIP,17898.53,Kerala,35-44,B30,Female,17237.04,1,2025,2025-05
TXN0006286,INV01394,2024-09-28,SIP,19411.43,Kerala,35-44,B30,Female,17237.04,1,2024,2024-09
TXN0006287,INV01394,2022-03-08,SIP,17087.41,Kerala,35-44,B30,Female,17237.04,1,2022,2022-03
TXN0006288,INV01394,2024-02-25,SIP,19158.59,Kerala,35-44,B30,Female,17237.04,1,2024,2024-02
TXN0006289,INV01394,2024-06-03,SIP,19802.09,Kerala,35-44,B30,Female,17237.04,1,2024,2024-06
TXN0006290,INV01394,2025-03-04,SIP,19786.86,Kerala,35-44,B30,Female,17237.04,1,2025,2025-03
TXN0006291,INV01395,2023-11-24,Redemption,9985.87,Gujarat,18-24,T30,Female,4670.72,1,2023,2023-11
TXN0006292,INV01395,2024-07-05,SIP,4624.27,Gujarat,18-24,T30,Female,4670.72,1,2024,2024-07
TXN0006293,INV01395,2025-02-13,Lumpsum,42107.66,Gujarat,18-24,T30,Female,4670.72,1,2025,2025-02
TXN0006294,INV01395,2023-05-25,Lumpsum,34934.45,Gujarat,18-24,T30,Female,4670.72,1,2023,2023-05
TXN0006295,INV01395,2022-05-05,SIP,5085.52,Gujarat,18-24,T30,Female,4670.72,1,2022,2022-05
TXN0006296,INV01396,2024-01-05,SIP,3981.63,Maharashtra,18-24,T30,Male,3816.95,1,2024,2024-01
TXN0006297,INV01396,2025-04-03,SIP,4336.13,Maharashtra,18-24,T30,Male,3816.95,1,2025,2025-04
TXN0006298,INV01397,2025-07-23,Lumpsum,38792.51,Rajasthan,18-24,B30,Male,3267.06,1,2025,2025-07
TXN0006299,INV01397,2023-06-02,Lumpsum,34396.2,Rajasthan,18-24,B30,Male,3267.06,1,2023,2023-06
TXN0006300,INV01397,2022-07-23,Lumpsum,22745.49,Rajasthan,18-24,B30,Male,3267.06,1,2022,2022-07
TXN0006301,INV01397,2022-07-16,SIP,3354.29,Rajasthan,18-24,B30,Male,3267.06,1,2022,2022-07
TXN0006302,INV01398,2022-11-29,Lumpsum,17258.98,Uttar Pradesh,18-24,T30,Female,2987.53,1,2022,2022-11
TXN0006303,INV01398,2024-11-06,Lumpsum,30299.79,Uttar Pradesh,18-24,T30,Female,2987.53,1,2024,2024-11
TXN0006304,INV01398,2024-02-07,SIP,3180.75,Uttar Pradesh,18-24,T30,Female,2987.53,1,2024,2024-02
TXN0006305,INV01398,2025-01-16,Redemption,18693.26,Uttar Pradesh,18-24,T30,Female,2987.53,1,2025,2025-01
TXN0006306,INV01399,2024-05-15,SIP,29740.4,Rajasthan,45-54,T30,Male,27926.54,1,2024,2024-05
TXN0006307,INV01399,2025-01-06,Redemption,75533.21,Rajasthan,45-54,T30,Male,27926.54,1,2025,2025-01
TXN0006308,INV01399,2023-08-03,Redemption,138939.79,Rajasthan,45-54,T30,Male,27926.54,1,2023,2023-08
TXN0006309,INV01399,2022-09-24,Redemption,112749.1,Rajasthan,45-54,T30,Male,27926.54,1,2022,2022-09
TXN0006310,INV01400,2025-01-07,SIP,5692.09,Karnataka,25-34,B30,Male,5775.32,1,2025,2025-01
TXN0006311,INV01400,2023-10-23,SIP,5918.33,Karnataka,25-34,B30,Male,5775.32,1,2023,2023-10
TXN0006312,INV01400,2024-08-26,Lumpsum,73028.71,Karnataka,25-34,B30,Male,5775.32,1,2024,2024-08
TXN0006313,INV01400,2023-06-15,SIP,6086.2,Karnataka,25-34,B30,Male,5775.32,1,2023,2023-06
TXN0006314,INV01401,2023-03-04,Lumpsum,125143.77,Madhya Pradesh,35-44,T30,Male,14896.58,1,2023,2023-03
TXN0006315,INV01401,2023-01-25,SIP,15509.38,Madhya Pradesh,35-44,T30,Male,14896.58,1,2023,2023-01
TXN0006316,INV01401,2023-05-12,SIP,13481.34,Madhya Pradesh,35-44,T30,Male,14896.58,1,2023,2023-05
TXN0006317,INV01401,2024-10-02,SIP,15454.26,Madhya Pradesh,35-44,T30,Male,14896.58,1,2024,2024-10
TXN0006318,INV01401,2024-02-28,SIP,13900.88,Madhya Pradesh,35-44,T30,Male,14896.58,1,2024,2024-02
TXN0006319,INV01401,2022-09-02,SIP,15480.91,Madhya Pradesh,35-44,T30,Male,14896.58,1,2022,2022-09
TXN0006320,INV01402,2022-11-26,SIP,10205.44,Delhi,35-44,T30,Female,10948.96,1,2022,2022-11
TXN0006321,INV01402,2022-10-14,Lumpsum,72705.27,Delhi,35-44,T30,Female,10948.96,1,2022,2022-10
TXN0006322,INV01402,2023-02-12,Lumpsum,139528.91,Delhi,35-44,T30,Female,10948.96,1,2023,2023-02
